Unique Well Identifier,Status,Surface Latitude,Surface Longitude
100/02-05-079-08W5/0,Closed,55.811039,-115.211180
100/01-05-088-10W6/0,Closed,56.598215,-119.551844
100/03-05-090-05W6/0,Closed,56.770601,-118.757794
100/02-05-092-12W6/0,Active,56.944864,-119.888088
102/02-05-125-18W5/4,Active,59.823801,-117.090842
100/02-05-125-18W5/2,Active,59.823241,-117.089282
102/02-06-012-12W4/0,Closed,49.963221,-111.626724
100/02-06-022-25W4/0,Closed,50.834881,-113.451901
100/02-06-036-17W4/0,Closed,52.057301,-112.421365
1S0/02-06-045-11W4/2,Active,52.846257,-111.582252
100/02-06-046-26W4/0,Closed,52.933755,-113.764199
102/02-06-048-20W4/0,Closed,53.106130,-112.911441
100/10-31-051-03W4/0,Active,53.455507,-110.435074
100/02-06-079-07W6/0,Closed,55.813984,-119.081258
100/02-06-085-08W6/0,Closed,56.336481,-119.252186
100/02-07-018-26W4/0,Closed,50.500828,-113.559140
100/02-07-019-27W4/0,Closed,50.589852,-113.731920
100/02-07-020-26W4/0,Closed,50.677058,-113.588819
100/02-07-028-20W4/3,Active,51.375574,-112.801110
100/02-07-033-09W4/0,Closed,51.811153,-111.265520
100/02-07-035-09W4/0,Closed,51.984219,-111.276619
102/02-07-037-07W4/0,Closed,52.158094,-110.988061
100/02-07-048-20W4/0,Closed,53.121484,-112.912936
100/15-06-064-13W4/0,Active,54.515234,-111.955517
100/02-07-066-22W4/0,Active,54.693319,-113.320482
100/02-08-003-20W4/0,Closed,49.191524,-112.659660
100/15-05-018-19W4/3,Closed,50.499453,-112.576887
100/02-08-047-07W4/2,Closed,53.033975,-110.991439
100/02-08-051-09W5/0,Closed,53.382564,-115.288040
100/02-08-053-16W5/0,Closed,53.557326,-116.319874
100/02-08-055-24W4/0,Active,53.734252,-113.532961
100/07-08-089-04W5/0,Closed,56.700436,-114.599288
100/02-09-010-16W4/0,Closed,49.802403,-112.111151
100/02-09-013-12W4/0,Closed,50.065150,-111.583240
102/02-09-013-12W4/0,Closed,50.064111,-111.583910
100/02-09-018-21W4/0,Closed,50.502375,-112.831861
100/02-09-019-22W4/0,Closed,50.587227,-112.992408
100/02-09-026-05W4/0,Closed,51.198294,-110.643891
102/09-04-027-08W4/0,Active,51.285812,-111.065938
100/02-09-028-10W4/0,Closed,51.375499,-111.347795
100/02-09-046-27W4/0,Closed,52.947046,-113.858552
100/02-09-051-11W4/0,Closed,53.382912,-111.561112
100/02-09-065-25W4/0,Active,54.602201,-113.720692
100/02-09-085-13W6/0,Closed,56.350712,-119.989202
100/02-10-016-24W4/0,Closed,50.327587,-113.221099
100/02-10-020-27W4/0,Closed,50.677107,-113.662625
100/02-10-027-08W4/0,Active,51.285834,-111.044622
100/02-10-029-08W4/0,Closed,51.460746,-111.046723
100/02-10-054-17W5/0,Closed,53.644630,-116.418531
100/02-10-064-23W4/0,Active,54.515960,-113.394822
102/02-10-073-18W5/0,Closed,55.303978,-116.677747
102/02-10-086-11W6/3,Closed,56.438940,-119.647791
100/02-10-086-11W6/0,Closed,56.438896,-119.647791
100/02-11-018-22W4/0,Closed,50.499808,-112.924086
100/02-11-073-01W6/0,Closed,55.304139,-118.037797
100/02-11-082-24W5/0,Closed,56.090195,-117.637885
100/02-12-010-08W4/0,Closed,49.803477,-110.958818
100/14-01-010-08W4/0,Closed,49.802456,-110.958572
100/02-12-016-21W4/0,Active,50.326522,-112.761199
100/02-12-016-23W4/0,Closed,50.327205,-113.038474
100/02-12-018-26W4/0,Closed,50.502002,-113.446395
100/02-12-019-28W4/0,Active,50.589409,-113.752505
102/02-12-047-27W4/0,Closed,53.035957,-113.815448
104/08-12-050-04W4/0,Closed,53.294200,-110.454385
100/02-12-055-04W4/2,Closed,53.733136,-110.457364
102/02-12-065-25W4/0,Closed,54.603464,-113.644336
100/02-12-066-16W5/0,Closed,54.692421,-116.279664
100/02-13-012-16W4/0,Closed,49.991995,-112.059703
100/02-13-016-22W4/0,Active,50.341362,-112.901847
100/03-13-018-21W4/0,Closed,50.516081,-112.764017
100/08-13-019-24W4/0,Closed,50.602657,-113.199466
100/15-12-021-27W4/0,Closed,50.777064,-113.613717
100/02-13-048-08W4/0,Active,53.135121,-111.035562
100/02-13-055-20W4/0,Closed,53.746377,-112.835126
100/02-13-062-02W5/0,Active,54.358899,-114.162152
100/02-13-122-21W5/0,Active,59.592735,-117.462974
100/02-14-004-05W4/0,Active,49.292838,-110.577252
102/02-14-004-05W4/0,Closed,49.291038,-110.574144
100/02-14-006-22W4/0,Closed,49.468243,-112.863146
100/02-14-012-13W4/0,Closed,49.992209,-111.675230
100/02-14-017-01W5/0,Closed,50.429785,-114.033587
102/02-14-030-01W5/0,Closed,51.565252,-114.033421
102/02-14-034-10W4/0,Closed,51.913818,-111.315127
102/02-14-035-11W4/3,Closed,52.000257,-111.463520
100/13-12-035-12W4/0,Closed,52.000710,-111.608269
100/02-14-035-12W4/0,Closed,52.000847,-111.608060
100/02-14-037-21W4/2,Closed,52.175511,-112.895655
100/02-14-038-22W4/2,Closed,52.261813,-113.035276
100/02-14-040-13W4/0,Closed,52.434746,-111.767043
100/02-14-048-08W4/0,Closed,53.135125,-111.061011
100/02-14-049-01W4/0,Closed,53.223046,-110.037605
1C0/02-14-049-01W4/0,Closed,53.223051,-110.040599
1B0/02-14-050-02W4/0,Closed,53.308154,-110.186886
102/02-14-070-25W5/0,Closed,55.055351,-117.699052
100/02-14-070-25W5/0,Closed,55.055261,-117.699359
100/02-14-110-03W6/0,Closed,58.546691,-118.373310
100/15-10-019-29W4/0,Closed,50.601902,-113.938057
100/02-15-019-29W4/0,Closed,50.601902,-113.938260
100/02-15-027-14W4/0,Closed,51.302798,-111.890436
100/02-15-029-08W4/0,Closed,51.477490,-111.044182
100/02-15-030-23W4/0,Active,51.564763,-113.152659
102/02-15-035-11W4/0,Closed,51.999840,-111.487693
100/11-15-035-12W4/0,Closed,51.999535,-111.630453
100/02-15-035-12W4/0,Closed,51.999608,-111.630190
100/02-15-066-27W4/0,Active,54.707851,-113.994936
100/15-10-067-18W4/2,Active,54.791653,-112.656114
102/02-15-125-19W5/2,Closed,59.855307,-117.208695
100/02-16-003-21W4/0,Active,49.205575,-112.773361
102/02-16-011-13W4/0,Closed,49.904576,-111.718829
100/02-16-011-13W4/0,Closed,49.904517,-111.718257
100/02-16-013-12W4/0,Closed,50.080635,-111.584578
100/02-16-023-14W4/0,Active,50.952442,-111.897567
100/02-16-035-12W4/0,Closed,51.998839,-111.655463
100/03-15-035-12W4/0,Closed,51.998521,-111.655602
100/05-16-035-12W4/0,Closed,51.998611,-111.655602
102/02-16-037-20W4/0,Active,52.173734,-112.799665
100/02-16-048-01W5/0,Closed,53.134650,-114.081556
100/02-16-048-02W5/0,Closed,53.137522,-114.232556
102/02-16-053-04W4/0,Active,53.572903,-110.528535
100/02-16-053-04W4/3,Active,53.573352,-110.528536
100/07-16-053-04W4/0,Active,53.573802,-110.528536
100/02-16-054-17W5/0,Closed,53.659146,-116.442415
100/02-16-057-24W4/0,Closed,53.923013,-113.502743
100/02-16-092-11W6/0,Active,56.976642,-119.700956
100/02-16-098-09W6/0,Active,57.499523,-119.391452
100/02-17-014-22W4/0,Closed,50.167385,-112.968958
100/02-17-016-23W4/0,Closed,50.342902,-113.126102
100/02-17-020-27W4/0,Closed,50.691902,-113.706049
100/08-17-026-05W5/0,Active,51.215706,-114.663547
100/02-17-036-16W4/0,Active,52.086906,-112.249929
100/02-17-046-27W4/0,Closed,52.961237,-113.883415
100/02-17-048-24W4/0,Closed,53.134949,-113.474588
100/02-17-049-25W4/0,Closed,53.223279,-113.619520
102/02-17-051-09W5/0,Closed,53.396487,-115.288054
100/03-17-089-04W5/0,Closed,56.712817,-114.599654
100/02-18-008-25W4/2,Closed,49.642810,-113.376640
102/02-18-022-25W4/0,Active,50.866827,-113.454426
100/02-18-022-25W4/0,Closed,50.866784,-113.455247
102/02-18-038-15W4/0,Closed,52.262474,-112.129966
100/02-18-038-16W4/0,Closed,52.261709,-112.276307
100/02-18-039-09W4/0,Closed,52.347779,-111.283683
100/02-18-050-15W4/0,Closed,53.309350,-112.179492
102/02-18-051-09W5/0,Closed,53.396662,-115.315110
100/02-18-051-09W5/0,Closed,53.399095,-115.312524
100/02-18-053-16W5/0,Closed,53.572019,-116.344019
100/02-18-067-04W6/3,Closed,54.795743,-118.596755
100/02-19-011-13W4/0,Active,49.918908,-111.764474
100/15-18-011-13W4/0,Active,49.918953,-111.763094
100/07-19-014-24W4/0,Closed,50.179810,-113.260933
100/02-19-017-18W4/0,Closed,50.443994,-112.462128
100/02-19-017-21W4/0,Closed,50.441598,-112.876741
100/02-19-017-22W4/0,Closed,50.441460,-113.013105
100/01-19-020-27W4/0,Closed,50.705383,-113.730512
100/02-19-022-25W4/0,Closed,50.881233,-113.454960
100/15-18-022-25W4/0,Closed,50.878863,-113.452957
100/02-19-035-09W4/0,Closed,52.014010,-111.275562
100/02-19-048-20W4/0,Closed,53.150571,-112.912947
100/02-19-053-16W5/0,Closed,53.586690,-116.345557
100/02-19-064-26W4/0,Active,54.547035,-113.922004
102/06-19-070-10W6/0,Active,55.069168,-119.511392
100/02-19-084-04W6/0,Closed,56.293986,-118.614435
100/02-19-087-21W5/0,Closed,56.553080,-117.333431
100/02-20-017-29W4/0,Closed,50.443733,-113.952636
102/02-20-029-07W4/0,Closed,51.492062,-110.951650
100/02-20-045-24W4/0,Closed,52.889620,-113.445354
100/02-20-051-04W5/0,Active,53.412831,-114.552756
100/03-20-051-04W5/0,Active,53.412868,-114.553508
100/02-20-063-02W4/0,Closed,54.460294,-110.266150
100/02-20-065-26W4/0,Active,54.634002,-113.899181
100/02-21-013-21W4/0,Closed,50.092125,-112.809136
102/02-21-018-20W4/0,Closed,50.531705,-112.695558
100/02-21-018-20W4/0,Closed,50.531059,-112.695534
100/02-21-027-09W4/0,Active,51.314709,-111.211291
100/02-21-047-20W4/0,Closed,53.062962,-112.863466
100/02-21-058-03W5/0,Active,54.024705,-114.380857
100/02-21-061-25W4/0,Closed,54.286077,-113.687012
100/02-21-061-26W4/0,Closed,54.284056,-113.831849
100/02-21-071-05W5/0,Closed,55.158455,-114.703687
100/02-21-072-26W5/0,Closed,55.244408,-117.931438
100/02-21-077-26W5/0,Active,55.682663,-117.967623
100/02-22-005-05W4/0,Closed,49.395554,-110.599468
102/02-22-005-05W4/0,Active,49.394572,-110.596988
100/02-22-027-09W4/0,Active,51.317138,-111.186287
100/02-22-027-15W4/0,Closed,51.316063,-112.027746
100/02-22-030-23W4/0,Active,51.577826,-113.153252
102/02-22-038-03W4/0,Closed,52.274639,-110.349201
100/02-22-041-03W4/0,Closed,52.538202,-110.349197
100/02-22-050-03W4/0,Active,53.322336,-110.355125
100/02-22-051-06W4/0,Closed,53.412586,-110.801552
100/02-22-051-20W4/0,Closed,53.413739,-112.864188
102/02-22-055-21W4/0,Closed,53.761212,-113.036818
102/03-22-055-21W4/0,Active,53.760973,-113.036822
100/02-22-055-21W4/0,Closed,53.760268,-113.036818
102/02-22-067-12W6/0,Closed,54.810398,-119.736998
100/02-22-074-13W4/0,Closed,55.420260,-111.912639
100/02-23-036-13W4/2,Closed,52.102238,-111.751126
100/02-23-038-15W4/0,Closed,52.277020,-112.036072
100/02-23-041-08W4/0,Closed,52.538022,-111.043734
100/02-23-090-24W5/0,Closed,56.815863,-117.707557
1F1/02-24-005-05W4/0,Closed,49.395250,-110.553863
100/03-24-012-02W5/0,Active,50.007002,-114.146333
100/01-24-012-02W5/0,Active,50.006928,-114.146308
100/02-24-033-10W4/2,Closed,51.841387,-111.286870
100/02-24-040-05W4/0,Closed,52.449445,-110.587541
100/02-24-043-07W5/0,Closed,52.713824,-114.883035
100/02-24-048-09W5/0,Closed,53.150114,-115.180940
100/02-24-048-27W4/0,Closed,53.151517,-113.813850
102/02-24-048-27W4/0,Closed,53.152082,-113.815415
100/02-24-049-12W5/0,Closed,53.238673,-115.621585
100/02-24-065-23W4/0,Active,54.632655,-113.340664
100/02-24-079-10W6/2,Closed,55.857918,-119.417377
102/02-24-086-11W6/0,Closed,56.467500,-119.595083
100/02-24-086-11W6/0,Closed,56.467434,-119.595083
100/02-24-095-24W5/0,Closed,57.252175,-117.747626
100/02-25-005-05W4/0,Closed,49.409849,-110.553442
100/02-25-008-08W4/2,Closed,49.672298,-110.962736
103/02-25-012-18W4/0,Closed,50.020500,-112.334732
100/07-25-014-25W4/0,Closed,50.194389,-113.282455
100/02-25-029-08W4/0,Closed,51.506999,-110.999041
100/09-24-039-02W5/0,Closed,52.378595,-114.154471
100/02-25-043-28W4/0,Closed,52.729138,-113.931401
100/02-25-046-07W4/0,Closed,52.991550,-110.885587
100/02-25-053-17W5/0,Closed,53.601182,-116.368990
100/02-25-093-03W6/0,Closed,57.091473,-118.330070
100/02-25-099-11W6/0,Active,57.616657,-119.653171
100/02-25-119-03W6/0,Closed,59.358509,-118.353728
100/02-25-120-23W5/0,Closed,59.448899,-117.804740
100/02-26-008-08W4/2,Active,49.671585,-110.984040
100/02-26-014-23W4/0,Closed,50.194129,-113.036959
100/02-26-047-04W5/0,Active,53.077812,-114.474019
100/02-26-110-03W6/0,Closed,58.575345,-118.374312
100/02-27-005-05W4/0,Closed,49.409887,-110.599465
103/03-27-005-05W4/0,Closed,49.409774,-110.599837
100/02-27-009-13W4/2,Closed,49.760106,-111.686684
100/04-27-014-15W4/0,Active,50.196174,-111.971035
102/02-27-026-09W4/0,Closed,51.243588,-111.176743
100/02-27-030-01W5/0,Closed,51.593231,-114.057743
100/02-27-034-10W4/0,Active,51.942430,-111.336612
100/02-27-040-12W4/0,Closed,52.466595,-111.643747
1A0/02-27-040-12W4/0,Closed,52.464798,-111.643785
100/02-27-047-04W5/0,Closed,53.078384,-114.500106
100/02-27-047-08W4/0,Closed,53.077091,-111.087034
100/02-27-058-03W5/0,Active,54.036310,-114.361276
100/02-27-074-19W5/0,Active,55.433355,-116.832888
100/02-27-113-02W6/0,Closed,58.837827,-118.237779
100/02-28-011-24W4/0,Closed,49.934702,-113.220471
100/02-28-013-18W4/0,Closed,50.109754,-112.404063
100/02-28-017-28W4/0,Active,50.457976,-113.792132
100/02-28-024-21W4/3,Active,51.067618,-112.873240
102/02-28-034-10W4/0,Active,51.942671,-111.361482
100/02-28-039-21W4/0,Closed,52.377949,-112.966972
100/02-28-049-05W4/0,Active,53.251764,-110.674894
1B0/02-28-050-01W4/0,Closed,53.337308,-110.089863
100/02-28-053-18W4/0,Closed,53.600389,-112.589427
100/02-28-056-23W4/2,Closed,53.862515,-113.358788
100/15-21-060-23W5/0,Active,54.210827,-117.386936
100/02-28-097-24W5/0,Closed,57.440181,-117.830982
100/02-29-005-05W4/0,Closed,49.409571,-110.642919
100/03-29-005-05W4/0,Closed,49.409555,-110.643402
100/02-29-016-18W4/0,Closed,50.371331,-112.439905
100/02-29-017-20W4/0,Closed,50.456228,-112.714940
100/02-29-021-06W4/0,Closed,50.805887,-110.797082
100/02-29-026-08W4/0,Active,51.244752,-111.085160
100/02-29-045-07W4/0,Closed,52.904973,-110.978984
100/02-29-048-03W5/0,Closed,53.165277,-114.398027
100/03-29-049-24W4/0,Closed,53.253216,-113.473796
100/02-29-057-05W5/0,Closed,53.949862,-114.707399
100/02-29-062-14W5/0,Active,54.387295,-116.060201
100/02-29-084-08W6/0,Closed,56.307672,-119.220322
100/02-30-005-05W4/0,Closed,49.410210,-110.667038
100/02-30-017-23W4/0,Closed,50.459240,-113.149071
100/10-30-026-11W4/0,Closed,51.243923,-111.526128
102/02-30-034-09W4/0,Closed,51.941303,-111.265706
100/02-30-038-02W4/0,Closed,52.291875,-110.277471
1A0/02-30-050-05W4/0,Closed,53.337175,-110.720028
100/01-30-057-02W5/0,Closed,53.949746,-114.282480
100/02-30-059-14W4/0,Active,54.122914,-112.087466
100/02-30-060-11W5/0,Active,54.212605,-115.633321
100/02-30-064-24W4/0,Closed,54.561118,-113.616421
100/02-30-070-24W5/0,Closed,55.085828,-117.649053
100/15-19-075-09W6/2,Closed,55.521008,-119.377637
103/15-19-075-09W6/2,Closed,55.521008,-119.377873
100/02-30-087-08W6/0,Closed,56.568330,-119.262979
100/02-30-120-20W5/2,Active,59.447966,-117.434605
102/02-31-011-12W4/0,Active,49.949403,-111.626481
100/02-31-011-13W4/0,Closed,49.948791,-111.762348
102/02-31-011-13W4/0,Closed,49.946894,-111.762061
100/02-31-016-27W4/0,Closed,50.386150,-113.697021
100/02-31-029-08W4/0,Closed,51.520964,-111.115190
103/02-31-034-20W4/0,Closed,51.956365,-112.825242
1B0/02-31-037-04W4/0,Closed,52.216929,-110.562227
1D0/02-31-037-04W4/0,Closed,52.219029,-110.560823
109/03-31-038-16W4/0,Active,52.305135,-112.278551
100/02-31-038-26W4/0,Closed,52.304833,-113.703961
100/02-31-045-23W4/0,Closed,52.917072,-113.326728
100/02-31-048-08W5/0,Closed,53.179942,-115.157565
100/02-31-058-04W5/0,Closed,54.052897,-114.582330
100/02-31-063-25W4/0,Closed,54.486652,-113.768493
100/02-31-077-14W4/0,Closed,55.710351,-112.161696
100/02-31-096-24W5/0,Active,57.367993,-117.882989
100/02-32-004-23W4/0,Closed,49.337125,-113.064861
100/02-32-005-05W4/0,Closed,49.423281,-110.644110
100/02-32-017-23W4/0,Closed,50.472321,-113.126781
102/14-32-022-25W4/0,Active,50.907945,-113.429355
100/15-29-037-04W4/0,Closed,52.217163,-110.536817
100/02-32-038-07W4/0,Closed,52.304604,-110.964700
1B0/02-32-038-07W4/0,Closed,52.304601,-110.967417
102/02-32-054-17W4/0,Closed,53.704972,-112.467417
100/02-32-054-17W4/0,Closed,53.704966,-112.467059
100/02-32-060-26W4/0,Active,54.225301,-113.859382
100/02-32-077-03W5/0,Closed,55.709858,-114.424143
100/02-32-087-01W6/0,Closed,56.583089,-118.117673
100/02-32-096-10W5/0,Active,57.369613,-115.580482
100/02-32-109-23W5/0,Closed,58.501052,-117.805852
100/02-32-112-02W6/0,Closed,58.764662,-118.290214
100/02-33-017-27W4/0,Closed,50.472768,-113.654880
100/02-33-018-27W4/0,Closed,50.561086,-113.654949
100/02-33-026-08W4/0,Active,51.256583,-111.058602
100/02-33-027-12W4/0,Closed,51.346704,-111.630852
100/02-28-047-03W5/0,Closed,53.092631,-114.378815
102/02-33-053-11W5/0,Closed,53.617062,-115.558568
100/02-33-064-25W4/0,Closed,54.574510,-113.721749
100/02-33-065-25W4/0,Active,54.661636,-113.720526
100/02-33-074-13W4/0,Closed,55.446557,-111.936978
100/03-33-111-06W6/2,Closed,58.675588,-118.944195
100/02-33-112-02W6/0,Closed,58.764706,-118.261925
102/02-34-011-14W4/0,Closed,49.946648,-111.835017
100/01-34-018-29W4/0,Closed,50.560135,-113.902687
100/02-34-040-11W4/0,Closed,52.479889,-111.500951
102/02-34-040-12W4/0,Closed,52.480826,-111.645812
103/07-34-040-12W4/0,Closed,52.480826,-111.646033
104/07-34-040-12W4/0,Closed,52.480826,-111.645371
102/02-34-047-02W5/0,Active,53.092067,-114.204853
100/02-34-047-04W5/0,Active,53.092950,-114.497329
102/02-34-048-05W4/0,Closed,53.178838,-110.646147
100/02-34-048-08W4/3,Closed,53.176509,-111.085126
100/02-34-049-05W4/0,Closed,53.266894,-110.647013
100/01-34-049-08W5/0,Active,53.265821,-115.081593
100/15-27-051-08W4/0,Active,53.439792,-111.096162
100/02-34-077-13W5/0,Closed,55.709005,-115.926241
100/02-34-090-04W6/0,Closed,56.845670,-118.542746
100/02-34-112-02W6/0,Closed,58.764702,-118.234250
100/02-34-124-01W6/0,Closed,59.810427,-118.068535
100/02-35-008-07W4/0,Closed,49.687470,-110.850600
100/02-35-017-23W4/0,Active,50.473369,-113.062128
100/02-35-018-25W4/0,Active,50.560190,-113.332017
100/02-35-029-09W4/0,Closed,51.521004,-111.163270
100/02-35-038-16W4/2,Closed,52.306557,-112.178300
100/02-35-038-20W4/0,Active,52.306010,-112.749545
100/02-35-047-04W5/0,Closed,53.092510,-114.473707
100/02-35-048-05W4/0,Active,53.178965,-110.626060
100/02-35-053-17W5/0,Closed,53.615514,-116.393997
102/02-35-064-13W5/0,Closed,54.574897,-115.849907
100/02-35-099-13W4/3,Closed,57.631290,-112.016228
100/02-35-109-24W5/0,Closed,58.501233,-117.889932
100/02-35-112-02W6/0,Closed,58.764660,-118.207289
102/02-36-011-13W4/0,Closed,49.946719,-111.650548
100/02-36-026-09W4/0,Closed,51.259447,-111.128959
100/02-36-029-09W4/0,Closed,51.520916,-111.138307
100/02-36-030-11W4/0,Closed,51.608443,-111.422576
1A0/02-36-037-04W4/0,Closed,52.217502,-110.443456
1B0/02-36-037-04W4/0,Closed,52.217502,-110.443558
100/02-36-038-27W4/0,Closed,52.304824,-113.727721
102/02-36-040-13W4/0,Closed,52.479780,-111.740343
105/01-36-040-13W4/0,Closed,52.480531,-111.741924
100/02-36-041-13W4/0,Closed,52.566831,-111.741199
100/02-36-046-08W4/0,Closed,53.005251,-111.027468
100/02-36-049-06W5/0,Active,53.265437,-114.744534
100/02-36-062-02W4/0,Closed,54.401107,-110.164213
100/02-36-072-01W6/0,Closed,55.273106,-118.012030
100/02-36-075-20W5/0,Active,55.534622,-116.959399
100/03-36-085-13W6/0,Active,56.406999,-119.908056
100/02-36-112-02W6/0,Closed,58.764633,-118.177585
100/02-36-121-23W5/4,Active,59.547945,-117.810705
102/03-01-012-13W4/0,Closed,49.961331,-111.657839
100/03-01-033-10W4/0,Closed,51.797417,-111.293111
102/03-01-039-20W4/0,Closed,52.319716,-112.754520
100/03-01-042-17W4/0,Closed,52.582658,-112.323635
102/03-01-042-25W4/0,Active,52.581750,-113.475075
100/03-01-051-10W4/0,Closed,53.368930,-111.346550
102/06-01-075-07W6/0,Active,55.464485,-118.948168
100/05-01-108-04W6/0,Active,58.343016,-118.523086
100/03-01-113-22W5/2,Active,58.777883,-117.568239
100/03-02-047-26W4/0,Active,53.021312,-113.697453
100/06-02-047-26W4/0,Closed,53.021344,-113.698318
100/03-02-050-17W4/0,Active,53.281733,-112.385620
100/03-02-066-23W4/0,Closed,54.678531,-113.375174
100/03-03-035-12W4/0,Closed,51.970015,-111.640203
102/03-03-039-10W4/0,Closed,52.318354,-111.365722
100/03-03-042-24W4/0,Active,52.582891,-113.375588
100/03-03-047-08W4/2,Closed,53.020034,-111.095481
100/03-03-053-08W5/0,Closed,53.544802,-115.099592
100/03-03-055-09W4/0,Active,53.717642,-111.258681
100/03-03-111-04W6/0,Closed,58.605115,-118.582547
1C0/03-04-001-16W4/0,Active,49.001841,-112.092092
1A3/03-04-001-16W4/0,Active,48.999647,-112.089454
100/03-04-006-15W4/0,Active,49.436660,-111.968999
100/03-04-010-02W5/0,Closed,49.787121,-114.220231
100/03-04-013-05W4/0,Active,50.049828,-110.633161
100/03-04-027-08W4/0,Active,51.271406,-111.071917
100/02-04-035-12W4/0,Closed,51.969533,-111.662371
