PÉRIODE DE RÉFÉRENCE,GÉO,DGUID,Langue maternelle,Statistiques,Réponses multiples,UNITÉ DE MESURE,IDENTIFICATEUR D'UNITÉ DE MESURE,FACTEUR SCALAIRE,IDENTIFICATEUR SCALAIRE,VECTEUR,COORDONNÉES,VALEUR,STATUS,SYMBOLE,TERMINÉ,DÉCIMALES
2011,Territoires du Nord-Ouest,2016A000261,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943640,14.1.2.2,100,,,,1
2011,Territoires du Nord-Ouest,2016A000261,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943641,14.2.1.1,1080,,,,0
2011,Territoires du Nord-Ouest,2016A000261,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943642,14.2.1.2,1125,,,,0
2011,Territoires du Nord-Ouest,2016A000261,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943643,14.2.2.1,2.6,,,,1
2011,Territoires du Nord-Ouest,2016A000261,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943644,14.2.2.2,2.7,,,,1
2011,Territoires du Nord-Ouest,2016A000261,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943645,14.3.1.1,31380,,,,0
2011,Territoires du Nord-Ouest,2016A000261,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943646,14.3.1.2,31640,,,,0
2011,Territoires du Nord-Ouest,2016A000261,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943647,14.3.2.1,76.5,,,,1
2011,Territoires du Nord-Ouest,2016A000261,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943648,14.3.2.2,77.1,,,,1
2011,Territoires du Nord-Ouest,2016A000261,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943649,14.4.1.1,8045,,,,0
2011,Territoires du Nord-Ouest,2016A000261,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943650,14.4.1.2,8275,,,,0
2011,Territoires du Nord-Ouest,2016A000261,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943651,14.4.2.1,19.6,,,,1
2011,Territoires du Nord-Ouest,2016A000261,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943652,14.4.2.2,20.2,,,,1
2011,Territoires du Nord-Ouest,2016A000261,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943653,14.5.1.1,70,,,,0
2011,Territoires du Nord-Ouest,2016A000261,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943654,14.5.2.1,0.2,,,,1
2011,Territoires du Nord-Ouest,2016A000261,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943655,14.6.1.1,450,,,,0
2011,Territoires du Nord-Ouest,2016A000261,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943656,14.6.2.1,1.1,,,,1
2011,Territoires du Nord-Ouest,2016A000261,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943657,14.7.1.1,15,,,,0
2011,Territoires du Nord-Ouest,2016A000261,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943658,14.7.2.1,0,,,,1
2011,Territoires du Nord-Ouest,2016A000261,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943659,14.8.1.1,0,,,,0
2011,Territoires du Nord-Ouest,2016A000261,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943660,14.8.2.1,0,,,,1
2011,Nunavut,2016A000262,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943661,15.1.1.1,31765,,,,0
2011,Nunavut,2016A000262,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943662,15.1.1.2,31765,,,,0
2011,Nunavut,2016A000262,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943663,15.1.2.1,100,,,,1
2011,Nunavut,2016A000262,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943664,15.1.2.2,100,,,,1
2011,Nunavut,2016A000262,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943665,15.2.1.1,435,,,,0
2011,Nunavut,2016A000262,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943666,15.2.1.2,440,,,,0
2011,Nunavut,2016A000262,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943667,15.2.2.1,1.4,,,,1
2011,Nunavut,2016A000262,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943668,15.2.2.2,1.4,,,,1
2011,Nunavut,2016A000262,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943669,15.3.1.1,8925,,,,0
2011,Nunavut,2016A000262,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943670,15.3.1.2,9090,,,,0
2011,Nunavut,2016A000262,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943671,15.3.2.1,28.1,,,,1
2011,Nunavut,2016A000262,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943672,15.3.2.2,28.6,,,,1
2011,Nunavut,2016A000262,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943673,15.4.1.1,22070,,,,0
2011,Nunavut,2016A000262,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943674,15.4.1.2,22235,,,,0
2011,Nunavut,2016A000262,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943675,15.4.2.1,69.5,,,,1
2011,Nunavut,2016A000262,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943676,15.4.2.2,70,,,,1
2011,Nunavut,2016A000262,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943677,15.5.1.1,5,,,,0
2011,Nunavut,2016A000262,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943678,15.5.2.1,0,,,,1
2011,Nunavut,2016A000262,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943679,15.6.1.1,320,,,,0
2011,Nunavut,2016A000262,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943680,15.6.2.1,1,,,,1
2011,Nunavut,2016A000262,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943681,15.7.1.1,5,,,,0
2011,Nunavut,2016A000262,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943682,15.7.2.1,0,,,,1
2011,Nunavut,2016A000262,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943683,15.8.1.1,5,,,,0
2011,Nunavut,2016A000262,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943684,15.8.2.1,0,,,,1
2011,Canada hors Québec,,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943685,16.1.1.1,25305225,,,,0
2011,Canada hors Québec,,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943686,16.1.1.2,25305225,,,,0
2011,Canada hors Québec,,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943687,16.1.2.1,100,,,,1
2011,Canada hors Québec,,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943688,16.1.2.2,100,,,,1
2011,Canada hors Québec,,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943689,16.2.1.1,952765,,,,0
2011,Canada hors Québec,,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943690,16.2.1.2,1007815,,,,0
2011,Canada hors Québec,,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943691,16.2.2.1,3.8,,,,1
2011,Canada hors Québec,,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943692,16.2.2.2,4,,,,1
2011,Canada hors Québec,,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943693,16.3.1.1,18259755,,,,0
2011,Canada hors Québec,,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943694,16.3.1.2,18489860,,,,0
2011,Canada hors Québec,,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943695,16.3.2.1,72.2,,,,1
2011,Canada hors Québec,,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943696,16.3.2.2,73.1,,,,1
2011,Canada hors Québec,,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943697,16.4.1.1,5605985,,,,0
2011,Canada hors Québec,,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943698,16.4.1.2,5807545,,,,0
2011,Canada hors Québec,,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943699,16.4.2.1,22.2,,,,1
2011,Canada hors Québec,,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943700,16.4.2.2,22.9,,,,1
2011,Canada hors Québec,,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943701,16.5.1.1,79885,,,,0
2011,Canada hors Québec,,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943702,16.5.2.1,0.3,,,,1
2011,Canada hors Québec,,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943703,16.6.1.1,372895,,,,0
2011,Canada hors Québec,,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943704,16.6.2.1,1.5,,,,1
2011,Canada hors Québec,,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943705,16.7.1.1,22795,,,,0
2011,Canada hors Québec,,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943706,16.7.2.1,0.1,,,,1
2011,Canada hors Québec,,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943707,16.8.1.1,11145,,,,0
2011,Canada hors Québec,,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943708,16.8.2.1,0,,,,1
2016,Canada,2016A000011124,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943325,1.1.1.1,34767255,,,,0
2016,Canada,2016A000011124,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943326,1.1.1.2,34767255,,,,0
2016,Canada,2016A000011124,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943327,1.1.2.1,100,,,,1
2016,Canada,2016A000011124,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943328,1.1.2.2,100,,,,1
2016,Canada,2016A000011124,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943329,1.2.1.1,7166705,,,,0
2016,Canada,2016A000011124,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943330,1.2.1.2,7303740,,,,0
2016,Canada,2016A000011124,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943331,1.2.2.1,20.6,,,,1
2016,Canada,2016A000011124,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943332,1.2.2.2,21,,,,1
2016,Canada,2016A000011124,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943333,1.3.1.1,19460850,,,,0
2016,Canada,2016A000011124,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943334,1.3.1.2,19821440,,,,0
2016,Canada,2016A000011124,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943335,1.3.2.1,56,,,,1
2016,Canada,2016A000011124,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943336,1.3.2.2,57,,,,1
2016,Canada,2016A000011124,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943337,1.4.1.1,7321060,,,,0
2016,Canada,2016A000011124,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943338,1.4.1.2,7642070,,,,0
2016,Canada,2016A000011124,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943339,1.4.2.1,21.1,,,,1
2016,Canada,2016A000011124,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943340,1.4.2.2,22,,,,1
2016,Canada,2016A000011124,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943341,1.5.1.1,165320,,,,0
2016,Canada,2016A000011124,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943342,1.5.2.1,0.5,,,,1
2016,Canada,2016A000011124,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943343,1.6.1.1,533265,,,,0
2016,Canada,2016A000011124,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943344,1.6.2.1,1.5,,,,1
2016,Canada,2016A000011124,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943345,1.7.1.1,86150,,,,0
2016,Canada,2016A000011124,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943346,1.7.2.1,0.2,,,,1
2016,Canada,2016A000011124,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943347,1.8.1.1,33900,,,,0
2016,Canada,2016A000011124,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943348,1.8.2.1,0.1,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943349,2.1.1.1,515680,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943350,2.1.1.2,515680,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943351,2.1.2.1,100,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943352,2.1.2.2,100,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943353,2.2.1.1,2350,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943354,2.2.1.2,2690,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943355,2.2.2.1,0.5,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943356,2.2.2.2,0.5,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943357,2.3.1.1,499710,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943358,2.3.1.2,500525,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943359,2.3.2.1,96.9,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943360,2.3.2.2,97.1,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943361,2.4.1.1,11920,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943362,2.4.1.2,12475,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943363,2.4.2.1,2.3,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943364,2.4.2.2,2.4,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943365,2.5.1.1,580,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943366,2.5.2.1,0.1,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943367,2.6.1.1,1025,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943368,2.6.2.1,0.2,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943369,2.7.1.1,60,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943370,2.7.2.1,0,,,,1
2016,Terre-Neuve-et-Labrador,2016A000210,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943371,2.8.1.1,30,,,,0
2016,Terre-Neuve-et-Labrador,2016A000210,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943372,2.8.2.1,0,,,,1
2016,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943373,3.1.1.1,141020,,,,0
2016,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943374,3.1.1.2,141020,,,,0
2016,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943375,3.1.2.1,100,,,,1
2016,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943376,3.1.2.2,100,,,,1
2016,Île-du-Prince-Édouard,2016A000211,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943377,3.2.1.1,4860,,,,0
2016,Île-du-Prince-Édouard,2016A000211,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943378,3.2.1.2,5130,,,,0
2016,Île-du-Prince-Édouard,2016A000211,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943379,3.2.2.1,3.4,,,,1
2016,Île-du-Prince-Édouard,2016A000211,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943380,3.2.2.2,3.6,,,,1
2016,Île-du-Prince-Édouard,2016A000211,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943381,3.3.1.1,128005,,,,0
2016,Île-du-Prince-Édouard,2016A000211,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943382,3.3.1.2,128485,,,,0
2016,Île-du-Prince-Édouard,2016A000211,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943383,3.3.2.1,90.8,,,,1
2016,Île-du-Prince-Édouard,2016A000211,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943384,3.3.2.2,91.1,,,,1
2016,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943385,3.4.1.1,7160,,,,0
2016,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943386,3.4.1.2,7410,,,,0
2016,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943387,3.4.2.1,5.1,,,,1
2016,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943388,3.4.2.2,5.3,,,,1
2016,Île-du-Prince-Édouard,2016A000211,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943389,3.5.1.1,485,,,,0
2016,Île-du-Prince-Édouard,2016A000211,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943390,3.5.2.1,0.3,,,,1
2016,Île-du-Prince-Édouard,2016A000211,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943391,3.6.1.1,460,,,,0
2016,Île-du-Prince-Édouard,2016A000211,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943392,3.6.2.1,0.3,,,,1
2016,Île-du-Prince-Édouard,2016A000211,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943393,3.7.1.1,30,,,,0
2016,Île-du-Prince-Édouard,2016A000211,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943394,3.7.2.1,0,,,,1
2016,Île-du-Prince-Édouard,2016A000211,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943395,3.8.1.1,20,,,,0
2016,Île-du-Prince-Édouard,2016A000211,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943396,3.8.2.1,0,,,,1
2016,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943397,4.1.1.1,912300,,,,0
2016,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943398,4.1.1.2,912300,,,,0
2016,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943399,4.1.2.1,100,,,,1
2016,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943400,4.1.2.2,100,,,,1
2016,Nouvelle-Écosse,2016A000212,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943401,4.2.1.1,29470,,,,0
2016,Nouvelle-Écosse,2016A000212,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943402,4.2.1.2,31375,,,,0
2016,Nouvelle-Écosse,2016A000212,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943403,4.2.2.1,3.2,,,,1
2016,Nouvelle-Écosse,2016A000212,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943404,4.2.2.2,3.4,,,,1
2016,Nouvelle-Écosse,2016A000212,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943405,4.3.1.1,830220,,,,0
2016,Nouvelle-Écosse,2016A000212,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943406,4.3.1.2,834105,,,,0
2016,Nouvelle-Écosse,2016A000212,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943407,4.3.2.1,91,,,,1
2016,Nouvelle-Écosse,2016A000212,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943408,4.3.2.2,91.4,,,,1
2016,Nouvelle-Écosse,2016A000212,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943409,4.4.1.1,44550,,,,0
2016,Nouvelle-Écosse,2016A000212,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943410,4.4.1.2,46820,,,,0
2016,Nouvelle-Écosse,2016A000212,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943411,4.4.2.1,4.9,,,,1
2016,Nouvelle-Écosse,2016A000212,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943412,4.4.2.2,5.1,,,,1
2016,Nouvelle-Écosse,2016A000212,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943413,4.5.1.1,3445,,,,0
2016,Nouvelle-Écosse,2016A000212,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943414,4.5.2.1,0.4,,,,1
2016,Nouvelle-Écosse,2016A000212,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943415,4.6.1.1,4180,,,,0
2016,Nouvelle-Écosse,2016A000212,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943416,4.6.2.1,0.5,,,,1
2016,Nouvelle-Écosse,2016A000212,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943417,4.7.1.1,225,,,,0
2016,Nouvelle-Écosse,2016A000212,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943418,4.7.2.1,0,,,,1
2016,Nouvelle-Écosse,2016A000212,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943419,4.8.1.1,210,,,,0
2016,Nouvelle-Écosse,2016A000212,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943420,4.8.2.1,0,,,,1
2016,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943421,5.1.1.1,736280,,,,0
2016,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943422,5.1.1.2,736280,,,,0
2016,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943423,5.1.2.1,100,,,,1
2016,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943424,5.1.2.2,100,,,,1
2016,Nouveau-Brunswick,2016A000213,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943425,5.2.1.1,231105,,,,0
2016,Nouveau-Brunswick,2016A000213,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943426,5.2.1.2,234965,,,,0
2016,Nouveau-Brunswick,2016A000213,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943427,5.2.2.1,31.4,,,,1
2016,Nouveau-Brunswick,2016A000213,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943428,5.2.2.2,31.9,,,,1
2016,Nouveau-Brunswick,2016A000213,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943429,5.3.1.1,472730,,,,0
2016,Nouveau-Brunswick,2016A000213,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943430,5.3.1.2,477180,,,,0
2016,Nouveau-Brunswick,2016A000213,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943431,5.3.2.1,64.2,,,,1
2016,Nouveau-Brunswick,2016A000213,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943432,5.3.2.2,64.8,,,,1
2016,Nouveau-Brunswick,2016A000213,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943433,5.4.1.1,23150,,,,0
2016,Nouveau-Brunswick,2016A000213,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943434,5.4.1.2,24130,,,,0
2016,Nouveau-Brunswick,2016A000213,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943435,5.4.2.1,3.1,,,,1
2016,Nouveau-Brunswick,2016A000213,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943436,5.4.2.2,3.3,,,,1
2016,Nouveau-Brunswick,2016A000213,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943437,5.5.1.1,7285,,,,0
2016,Nouveau-Brunswick,2016A000213,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943438,5.5.2.1,1,,,,1
2016,Nouveau-Brunswick,2016A000213,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943439,5.6.1.1,1535,,,,0
